x,y,error
-78.066826,33.880264,0
-78.065178,33.879074,0
-78.065277,33.877533,0
-78.063698,33.876316,0
-78.062157,33.875095,0
-78.062325,33.873528,0
-78.060829,33.872288,0
-78.06105,33.870697,0
-78.059593,33.869442,0
-78.058144,33.868179,0
-78.056709,33.866905,0
-78.056999,33.865288,0
-78.05558,33.863998,0
-78.055885,33.862366,0
-78.054466,33.861069,0
-78.053032,33.859768,0
-78.051582,33.858459,0
-78.050125,33.857143,0
-78.048386,33.857494,0
-78.046913,33.856174,0
-78.045502,33.854816,0
-78.043961,33.854946,0
-78.042847,33.8535,0
-78.042007,33.852367,0
-78.040611,33.852108,0
-78.040123,33.850723,0
-78.038414,33.85051,0
-78.037727,33.849464,0
-78.036751,33.850403,0
-78.035301,33.850208,0
-78.034126,33.849918,0
-78.032928,33.849628,0
-78.031921,33.850513,0
-78.03054,33.850178,0
-78.029579,33.848965,0
-78.028099,33.849033,0
-78.026657,33.849117,0
-78.02533,33.849312,0
-78.02401,33.848759,0
-78.022964,33.850132,0
-78.021339,33.850109,0
-78.020439,33.85191,0
-78.018532,33.851803,0
-78.016579,33.8517,0
-78.014557,33.851639,0
-78.013374,33.853241,0
-78.011253,33.853008,0
-78.009155,33.852833,0
-78.006981,33.852901,0
-78.004654,33.85331,0
-78.002831,33.85228,0
-77.999931,33.85339,0
-77.998329,33.855293,0
-77.996597,33.854141,0
-77.973,33.845558,0
-77.972107,33.843807,0
-77.970624,33.842846,0
-77.969262,33.841193,0
-77.967491,33.841372,0
-77.966689,33.839828,0
-77.966634,33.838114,0
-77.965282,33.837407,0
-77.964947,33.835801,0
-77.963453,33.834824,0
-77.962339,33.83323,0
-77.960945,33.831715,0
-77.95948,33.829807,0
-77.957985,33.827866,0
-77.955795,33.828293,0
-77.953529,33.828766,0
-77.951248,33.829296,0
-77.949287,33.827332,0
-77.947273,33.825363,0
-77.944695,33.825893,0
-77.942345,33.824284,0
-77.940178,33.822681,0
-77.937386,33.823601,0
-77.935143,33.82439,0
-77.933479,33.821918,0
-77.932007,33.819424,0
-77.930481,33.816868,0
-77.934982,33.827496,0
-77.934891,33.83033,0
-77.934975,33.833073,0
-77.933783,33.835263,0
-77.931862,33.836873,0
-77.932411,33.83932,0
-77.930625,33.841437,0
-77.928957,33.843771,0
-77.927868,33.846169,0
-77.927284,33.848508,0
-77.92676,33.850803,0
-77.926506,33.852975,0
-77.925801,33.85527,0
-77.923683,33.855884,0
-77.922709,33.857725,0
-77.922084,33.859781,0
-77.921624,33.861891,0
-77.921194,33.863974,0
-77.920792,33.866034,0
-77.920436,33.868078,0
-77.920161,33.870108,0
-77.919999,33.872124,0
-77.919947,33.874121,0
-77.919963,33.876094,0
-77.919992,33.878041,0
-77.919993,33.879964,0
-77.918288,33.880837,0
-77.918215,33.88279,0
-77.918083,33.884728,0
-77.91789,33.886648,0
-77.917663,33.888552,0
-77.917459,33.890446,0
-77.917358,33.892332,0
-77.91738,33.894202,0
-77.917484,33.896046,0
-77.917532,33.897928,0
-77.917591,33.899899,0
-77.91734,33.901834,0
-77.917111,33.903633,0
-77.916845,33.905388,0
-77.916568,33.907127,0
-77.916314,33.908861,0
-77.916107,33.910589,0
-77.915941,33.912309,0
-77.915801,33.914013,0
-77.915668,33.915691,0
-77.915775,33.917208,0
-77.915484,33.918669,0
-77.915413,33.920304,0
-77.913897,33.920745,0
-77.913864,33.922447,0
-77.913835,33.924163,0
-77.913842,33.925817,0
-77.913942,33.92746,0
-77.912524,33.928338,0
-77.912713,33.930022,0
-77.912887,33.93169,0
-77.913056,33.933494,0
-77.912917,33.935219,0
-77.912841,33.936827,0
-77.912695,33.938403,0
-77.912543,33.93996,0
-77.912425,33.941489,0
-77.910977,33.942284,0
-77.910996,33.943883,0
-77.911024,33.945456,0
-77.909607,33.946339,0
-77.909596,33.947971,0
-77.90945,33.949569,0
-77.907887,33.950439,0
-77.907572,33.952071,0
-77.907245,33.953708,0
-77.906996,33.955317,0
-77.906854,33.956894,0
-77.905464,33.958214,0
-77.905294,33.960016,0
-77.905068,33.961638,0
-77.904791,33.963209,0
-77.904533,33.964731,0
-77.90429,33.966238,0
-77.902644,33.966853,0
-77.903034,33.968327,0
-77.903462,33.96965,0
-77.90328,33.970928,0
-77.902991,33.972298,0
-77.902513,33.973645,0
-77.902144,33.975099,0
-77.902495,33.976421,0
-77.902396,33.977672,0
-77.90123,33.978091,0
-77.900401,33.979187,0
-77.899916,33.980585,0
-77.899869,33.981934,0
-77.898509,33.982446,0
-77.898127,33.98398,0
-77.897404,33.985252,0
-77.895736,33.985484,0
-77.89506,33.987043,0
-77.894466,33.988565,0
-77.894343,33.990164,0
-77.894497,33.991835,0
-77.894587,33.993471,0
-77.894516,33.995201,0
-77.894052,33.996873,0
-77.8937,33.998436,0
-77.893552,33.999994,0
-77.892078,34.001108,0
-77.892506,34.002706,0
-77.891601,34.004415,0
-77.891429,34.006206,0
-77.890617,34.007695,0
-77.890388,34.009419,0
-77.890542,34.011104,0
-77.890526,34.012819,0
-77.890382,34.014639,0
-77.889711,34.016564,0
-77.887638,34.017881,0
-77.887533,34.019881,0
-77.887494,34.022164,0
-77.887873,34.023917,0
-77.887686,34.02571,0
-77.9521262411,34.0614731105,0
-78.02845,33.917515,0
-78.029488,33.917637,0
-78.029907,33.916832,0
-78.030777,33.916809,0
-78.031685,33.917187,0
-78.032753,33.91721,0
-78.033699,33.917171,0
-78.034523,33.917038,0
-78.035286,33.917297,0
-78.036156,33.917522,0
-78.037102,33.917686,0
-78.038086,33.917885,0
-78.039101,33.91806,0
-78.040085,33.918179,0
-78.041077,33.918274,0
-78.04155,33.917442,0
-78.04245,33.917503,0
-78.043343,33.917667,0
-78.044228,33.91782,0
-78.04512,33.91785,0
-78.046104,33.91785,0
-78.046654,33.916988,0
-78.047562,33.91737,0
-78.048431,33.917374,0
-78.049377,33.917507,0
-78.04998,33.916752,0
-78.050972,33.91703,0
-78.051971,33.91713,0
-78.054771,33.917679,0
-78.057945,33.917805,0
-78.059006,33.917927,0
-78.059654,33.917065,0
-78.062881,33.91415,0
-78.064491,33.91346,0
-78.065285,33.912018,0
-78.07674,33.901156,0
-78.078845,33.900225,0
-78.081906,33.90023,0
-78.10798,33.903791,0
-78.109542,33.906555,0
-78.112251,33.907227,0
-78.125595,33.909399,0
-78.127844,33.909589,0
-78.13011,33.909792,0
-78.132386,33.910062,0
-78.134674,33.910225,0
-78.136933,33.910404,0
-78.139157,33.910667,0
-78.141085,33.911176,0
-78.143091,33.911081,0
-78.145361,33.911215,0
-78.144189,33.905164,0
-78.142487,33.907011,0
-78.1412,33.909097,0
-78.138637,33.908574,0
-78.136209,33.908313,0
-78.133754,33.908129,0
-78.132118,33.905532,0
-78.129663,33.905704,0
-78.12649,33.90494,0
-78.123841,33.905278,0
-78.121224,33.904676,0
-78.120336,33.902447,0
-78.11739,33.903812,0
-78.114219,33.904924,0
-78.111269,33.904114,0
-78.079335,33.898302,0
-78.076873,33.896786,0
-78.074448,33.89534,0
-78.074524,33.893467,0
-78.07225,33.892529,0
-78.071854,33.891117,0
-78.070107,33.890072,0
-78.070259,33.888618,0
-78.068436,33.887478,0
-78.066666,33.886337,0
-78.066711,33.88483,0
-78.06675,33.883316,0
-78.065056,33.882137,0
-78.065109,33.880611,0
-78.063484,33.87941,0
-78.063583,33.877869,0
-78.062012,33.876656,0
-78.060471,33.875435,0
-78.060631,33.873867,0
-78.059135,33.872627,0
-78.059357,33.871037,0
-78.057892,33.869781,0
-78.056442,33.868519,0
-78.055,33.867245,0
-78.055283,33.865627,0
-78.053864,33.864342,0
-78.054161,33.862709,0
-78.052734,33.861416,0
-78.0513,33.860115,0
-78.04985,33.858807,0
-78.048119,33.859154,0
-78.046654,33.857849,0
-78.045235,33.85648,0
-78.043663,33.856594,0
-78.042381,33.855103,0
-78.041054,33.853867,0
-78.039444,33.853264,0
-78.038963,33.851788,0
-78.037308,33.851536,0
-78.035721,33.851368,0
-78.034302,33.851128,0
-78.033127,33.85088,0
-78.032074,33.851837,0
-78.030746,33.851448,0
-78.02916,33.85067,0
-78.027542,33.850555,0
-78.026054,33.850491,0
-78.024498,33.850349,0
-78.023888,33.851768,0
-78.022217,33.851871,0
-78.021484,33.853775,0
-78.019493,33.853645,0
-78.017502,33.853519,0
-78.015465,33.853397,0
-78.014343,33.854946,0
-78.012192,33.854733,0
-78.010056,33.85453,0
-78.008003,33.854496,0
-78.005936,33.854664,0
-78.003891,33.85508,0
-78.00222,33.85434,0
-78.000397,33.855797,0
-77.97099,33.844973,0
-77.969556,33.84448,0
-77.968857,33.842958,0
-77.967462,33.843158,0
-77.966103,33.842507,0
-77.965567,33.84093,0
-77.96534,33.839251,0
-77.964082,33.838557,0
-77.963728,33.836776,0
-77.962124,33.836575,0
-77.9615,33.835092,0
-77.960397,33.83357,0
-77.958916,33.832054,0
-77.957397,33.830204,0
-77.955261,33.830666,0
-77.95311,33.831165,0
-77.950958,33.83168,0
-77.948997,33.8297,0
-77.94693,33.827721,0
-77.944542,33.828239,0
-77.942123,33.826733,0
-77.939713,33.825359,0
-77.937263,33.826603,0
-77.937683,33.829929,0
-77.937767,33.832668,0
-77.936305,33.835248,0
-77.934475,33.837426,0
-77.934918,33.8396,0
-77.933105,33.841593,0
-77.931384,33.843664,0
-77.930214,33.845832,0
-77.929531,33.848022,0
-77.92892,33.850214,0
-77.928586,33.852327,0
-77.927851,33.85453,0
-77.926957,33.856625,0
-77.925144,33.857685,0
-77.924135,33.859567,0
-77.923596,33.86159,0
-77.923148,33.863607,0
-77.922729,33.8656,0
-77.922349,33.867577,0
-77.922034,33.86954,0
-77.921814,33.871492,0
-77.921699,33.87343,0
-77.921664,33.875347,0
-77.921663,33.877241,0
-77.921655,33.879112,0
-77.921612,33.88096,0
-77.919942,33.881864,0
-77.919834,33.883744,0
-77.919671,33.885604,0
-77.919465,33.887447,0
-77.919249,33.889278,0
-77.919079,33.891098,0
-77.919006,33.892909,0
-77.91903,33.894699,0
-77.919068,33.89648,0
-77.919066,33.898236,0
-77.919204,33.899795,0
-77.918987,33.901528,0
-77.918685,33.903336,0
-77.918461,33.90506,0
-77.918199,33.906724,0
-77.917921,33.908386,0
-77.917694,33.910045,0
-77.917505,33.911696,0
-77.917347,33.913339,0
-77.917208,33.914968,0
-77.91711,33.91658,0
-77.916996,33.918206,0
-77.916875,33.919775,0
-77.916787,33.921346,0
-77.915348,33.921934,0
-77.915296,33.923557,0
-77.91529,33.925163,0
-77.915333,33.926738,0
-77.915428,33.928293,0
-77.914084,33.929076,0
-77.914222,33.93066,0
-77.914297,33.932219,0
-77.914516,33.933606,0
-77.914316,33.934967,0
-77.914247,33.936442,0
-77.914102,33.93793,0
-77.913951,33.939402,0
-77.913817,33.940858,0
-77.913726,33.942297,0
-77.912381,33.943004,0
-77.912375,33.944497,0
-77.912354,33.94596,0
-77.911005,33.947011,0
-77.91099,33.948633,0
-77.910692,33.950224,0
-77.909278,33.951276,0
-77.908864,33.952917,0
-77.908582,33.954443,0
-77.908356,33.955939,0
-77.908227,33.957406,0
-77.906968,33.958306,0
-77.90676,33.959819,0
-77.906496,33.961414,0
-77.906246,33.962889,0
-77.905981,33.964326,0
-77.905799,33.965742,0
-77.9057,33.967128,0
-77.904288,33.967603,0
-77.904489,33.969003,0
-77.904541,33.970424,0
-77.904368,33.971761,0
-77.904,33.973052,0
-77.9036,33.974323,0
-77.903503,33.975593,0
-77.903559,33.976909,0
-77.903472,33.978264,0
-77.902036,33.979041,0
-77.901179,33.980134,0
-77.901276,33.98138,0
-77.90077,33.982844,0
-77.899544,33.983479,0
-77.899155,33.985071,0
-77.898353,33.986331,0
-77.896756,33.98663,0
-77.896203,33.988079,0
-77.895898,33.989555,0
-77.895876,33.991065,0
-77.895945,33.992568,0
-77.895888,33.994049,0
-77.895976,33.995484,0
-77.895463,33.996787,0
-77.895191,33.99821,0
-77.895011,33.999618,0
-77.895053,34.001013,0
-77.893749,34.001499,0
-77.894032,34.002958,0
-77.893129,34.004236,0
-77.892856,34.0058,0
-77.892507,34.007374,0
-77.89205,34.008857,0
-77.891929,34.010374,0
-77.891944,34.011943,0
-77.892083,34.013449,0
-77.89239,34.014849,0
-77.891451,34.016173,0
-77.89103,34.017948,0
-77.889166,34.019672,0
-77.888516,34.021402,0
-77.889174,34.023249,0
-77.889905,34.025104,0
-77.889381,34.027061,0
-77.887306,34.027618,0
-77.9513598565,34.061591371,0
-78.026436,33.917229,0
-78.027435,33.91737,0
-78.028015,33.916607,0
-78.028969,33.916733,0
-78.029457,33.915955,0
-78.03038,33.916012,0
-78.031349,33.916161,0
-78.03228,33.916321,0
-78.033234,33.916409,0
-78.034195,33.916382,0
-78.035103,33.916462,0
-78.035995,33.916668,0
-78.036919,33.916782,0
-78.03788,33.916943,0
-78.038719,33.917236,0
-78.039597,33.91724,0
-78.040581,33.917366,0
-78.041046,33.916534,0
-78.042046,33.916641,0
-78.042969,33.916828,0
-78.0439,33.916965,0
-78.044823,33.916992,0
-78.045677,33.91716,0
-78.045662,33.916214,0
-78.046761,33.91605,0
-78.047775,33.916412,0
-78.048927,33.916542,0
-78.049698,33.915691,0
-78.050743,33.916019,0
-78.058456,33.916946,0
-78.060371,33.913883,0
-78.061653,33.913502,0
-78.062943,33.912857,0
-78.063911,33.912102,0
-78.074112,33.899975,0
-78.076353,33.898846,0
-78.114795,33.907748,0
-78.121056,33.908719,0
-78.123322,33.909212,0
-78.124598,33.907374,0
-78.126695,33.907748,0
-78.128802,33.90761,0
-78.131326,33.907898,0
-78.143839,33.909146,0
-78.146325,33.909208,0
-78.145116,33.907143,0
-78.122111,33.907035,0
-78.119373,33.906555,0
-78.116617,33.906239,0
-78.074203,33.897072,0
-78.07206,33.895786,0
-78.07222,33.894169,0
-78.070137,33.893101,0
-78.070053,33.89159,0
-78.068275,33.890472,0
-78.068336,33.888969,0
-78.066597,33.887836,0
-78.064919,33.886681,0
-78.064964,33.88517,0
-78.06501,33.883659,0
-78.063362,33.882473,0
-78.063416,33.880947,0
-78.061806,33.879749,0
-78.061897,33.878208,0
-78.060333,33.876995,0
-78.058784,33.875778,0
-78.058945,33.874207,0
-78.057442,33.872971,0
-78.057655,33.87138,0
-78.056183,33.870125,0
-78.054733,33.868858,0
-78.053291,33.867588,0
-78.053566,33.865967,0
-78.052139,33.864689,0
-78.052437,33.863052,0
-78.05101,33.861759,0
-78.049568,33.860458,0
-78.047829,33.860809,0
-78.046387,33.859512,0
-78.044975,33.858143,0
-78.043404,33.858273,0
-78.04213,33.856789,0
-78.040779,33.855682,0
-78.039398,33.854923,0
-78.038193,33.854172,0
-78.037834,33.852821,0
-78.03624,33.852608,0
-78.034698,33.852386,0
-78.03331,33.852142,0
-78.032257,33.85318,0
-78.030952,33.852814,0
-78.029617,33.852352,0
-78.028198,33.852024,0
-78.026665,33.851906,0
-78.025299,33.851589,0
-78.025284,33.853142,0
-78.023415,33.853279,0
-78.022995,33.854736,0
-78.021988,33.85585,0
-78.020309,33.855438,0
-78.01841,33.855267,0
-78.016418,33.855114,0
-78.01545,33.856583,0
-78.013359,33.856365,0
-78.011192,33.856152,0
-78.009048,33.856049,0
-78.006958,33.856094,0
-78.004807,33.856243,0
-78.002411,33.856613,0
-77.964814,33.842085,0
-77.96404,33.8412,0
-77.96408,33.840068,0
-77.962751,33.83798,0
-77.961431,33.838259,0
-77.960383,33.837087,0
-77.95969,33.835468,0
-77.958459,33.833956,0
-77.956863,33.832481,0
-77.954803,33.833008,0
-77.95267,33.833619,0
-77.95065,33.833477,0
-77.948692,33.831989,0
-77.946648,33.830048,0
-77.944031,33.830502,0
-77.942177,33.828896,0
-77.939644,33.828121,0
-77.940933,33.830669,0
-77.94059,33.832787,0
-77.938897,33.835149,0
-77.937243,33.837645,0
-77.937087,33.83996,0
-77.935508,33.841749,0
-77.933729,33.843727,0
-77.932512,33.845718,0
-77.931749,33.847751,0
-77.931055,33.849801,0
-77.93064,33.85182,0
-77.929819,33.853953,0
-77.928777,33.856209,0
-77.92767,33.858386,0
-77.926178,33.859756,0
-77.925455,33.861592,0
-77.924988,33.863539,0
-77.924556,33.865466,0
-77.924163,33.867377,0
-77.923826,33.869276,0
-77.923571,33.871165,0
-77.923411,33.873042,0
-77.923331,33.874903,0
-77.923296,33.876743,0
-77.923269,33.878561,0
-77.92322,33.880358,0
-77.923135,33.882134,0
-77.921521,33.882787,0
-77.921382,33.884595,0
-77.921199,33.886384,0
-77.920991,33.888159,0
-77.92079,33.889923,0
-77.920644,33.891678,0
-77.920582,33.893423,0
-77.920582,33.895155,0
-77.920592,33.896868,0
-77.920586,33.898545,0
-77.920498,33.900231,0
-77.920545,33.901714,0
-77.920179,33.903181,0
-77.919965,33.904813,0
-77.919785,33.906597,0
-77.919406,33.908313,0
-77.919178,33.909935,0
-77.918976,33.911528,0
-77.918805,33.913111,0
-77.918655,33.914682,0
-77.918531,33.916241,0
-77.918405,33.917787,0
-77.918308,33.919332,0
-77.9182,33.92083,0
-77.918096,33.922332,0
-77.916716,33.922904,0
-77.916678,33.924445,0
-77.916684,33.925967,0
-77.916734,33.927467,0
-77.916808,33.928945,0
-77.915534,33.929825,0
-77.915616,33.931332,0
-77.915676,33.932813,0
-77.91566,33.934316,0
-77.915653,33.935872,0
-77.915437,33.937416,0
-77.915297,33.938841,0
-77.915151,33.940231,0
-77.915041,33.941611,0
-77.914958,33.942955,0
-77.913677,33.943715,0
-77.91364,33.94512,0
-77.91358,33.94651,0
-77.912296,33.94739,0
-77.912366,33.948649,0
-77.912026,33.949869,0
-77.911851,33.951224,0
-77.91066,33.951577,0
-77.910257,33.952805,0
-77.910002,33.954191,0
-77.909742,33.955583,0
-77.909558,33.956968,0
-77.909405,33.958339,0
-77.908101,33.958869,0
-77.908127,33.96016,0
-77.907788,33.961361,0
-77.907573,33.962719,0
-77.907315,33.964062,0
-77.907088,33.965388,0
-77.906947,33.966695,0
-77.906871,33.967981,0
-77.905683,33.968485,0
-77.905696,33.969813,0
-77.905641,33.971113,0
-77.905402,33.972347,0
-77.905038,33.973564,0
-77.904753,33.974761,0
-77.904653,33.975972,0
-77.904594,33.977199,0
-77.904615,33.978358,0
-77.904117,33.979439,0
-77.903096,33.979487,0
-77.902344,33.980395,0
-77.902785,33.981418,0
-77.901971,33.982366,0
-77.90155,33.983691,0
-77.900451,33.984334,0
-77.900648,33.985544,0
-77.899775,33.98641,0
-77.89917,33.987555,0
-77.897794,33.987645,0
-77.897395,33.989007,0
-77.89722,33.990397,0
-77.897217,33.991795,0
-77.8972,33.993168,0
-77.89711,33.994491,0
-77.897119,33.995712,0
-77.896742,33.996844,0
-77.896498,33.99811,0
-77.896317,33.9994,0
-77.896286,34.000682,0
-77.896375,34.001942,0
-77.89524,34.002378,0
-77.895419,34.003709,0
-77.894383,34.004276,0
-77.8942,34.005524,0
-77.894012,34.006902,0
-77.893652,34.008272,0
-77.893357,34.009629,0
-77.893279,34.011025,0
-77.89331,34.012414,0
-77.893587,34.013822,0
-77.893785,34.015156,0
-77.892899,34.01626,0
-77.892472,34.017467,0
-77.892768,34.018755,0
-77.891141,34.01945,0
-77.890369,34.021104,0
-77.890319,34.022455,0
-77.89088,34.02406,0
-77.892288,34.025272,0
-77.891098,34.026714,0
-77.890248,34.028028,0
-77.888931,34.028831,0
-78.025436,33.91708,0
-78.026154,33.916351,0
-78.027077,33.916458,0
-78.027573,33.915699,0
-78.028519,33.915852,0
-78.029037,33.915089,0
-78.029991,33.915142,0
-78.030991,33.915253,0
-78.032005,33.915371,0
-78.032982,33.915504,0
-78.033859,33.91571,0
-78.034866,33.915558,0
-78.035759,33.915901,0
-78.036667,33.915897,0
-78.037704,33.916039,0
-78.038841,33.916313,0
-78.039993,33.916416,0
-78.040611,33.915569,0
-78.041702,33.915714,0
-78.04274,33.91589,0
-78.043571,33.916187,0
-78.044502,33.916107,0
-78.045059,33.915241,0
-78.046295,33.915169,0
-78.04747,33.915165,0
-78.048576,33.915443,0
-78.04953,33.914482,0
-78.050728,33.914932,0
-78.058762,33.915203,0
-78.058945,33.914036,0
-78.059578,33.912907,0
-78.060669,33.912449,0
-78.061821,33.91222,0
-78.062714,33.911366,0
-78.071884,33.900471,0
-78.071678,33.898884,0
-78.073593,33.89843,0
-78.117171,33.908172,0
-78.119091,33.908702,0
-78.071747,33.897301,0
-78.069878,33.896156,0
-78.070053,33.894638,0
-78.06823,33.893501,0
-78.068253,33.891994,0
-78.066505,33.89085,0
-78.066536,33.889339,0
-78.064865,33.888184,0
-78.063225,33.88702,0
-78.063271,33.885509,0
-78.063309,33.883995,0
-78.061684,33.882816,0
-78.061737,33.881287,0
-78.060135,33.880093,0
-78.060219,33.878548,0
-78.058655,33.877338,0
-78.057106,33.876125,0
-78.057259,33.874554,0
-78.055756,33.873318,0
-78.055954,33.871723,0
-78.054482,33.870468,0
-78.053032,33.869205,0
-78.051582,33.867939,0
-78.051849,33.866314,0
-78.050423,33.865032,0
-78.050713,33.8634,0
-78.049278,33.862106,0
-78.047546,33.862457,0
-78.046104,33.861164,0
-78.044708,33.859806,0
-78.043144,33.859947,0
-78.04187,33.858463,0
-78.04052,33.857357,0
-78.039017,33.856586,0
-78.037537,33.855652,0
-78.036774,33.854012,0
-78.035217,33.853718,0
-78.033684,33.853485,0
-78.032593,33.854591,0
-78.031097,33.854221,0
-78.0298,33.853813,0
-78.028473,33.853512,0
-78.027016,33.853378,0
-78.026093,33.854858,0
-78.024529,33.854717,0
-78.023674,33.856213,0
-78.022781,33.857605,0
-78.021065,33.857285,0
-78.019302,33.856983,0
-78.017426,33.856773,0
-78.016563,33.858215,0
-78.014626,33.857967,0
-78.01255,33.857712,0
-78.010391,33.857536,0
-78.008224,33.85751,0
-78.006065,33.857525,0
-78.004059,33.857536,0
-77.98185,33.862064,0
-77.980278,33.860859,0
-77.978233,33.861271,0
-77.976608,33.859867,0
-77.972954,33.856998,0
-77.962833,33.840546,0
-77.961575,33.839739,0
-77.960425,33.838935,0
-77.959234,33.83864,0
-77.958699,33.837325,0
-77.957883,33.835847,0
-77.956502,33.834397,0
-77.954555,33.834897,0
-77.952779,33.835643,0
-77.950808,33.835501,0
-77.948692,33.833982,0
-77.94619,33.832272,0
-77.943451,33.832626,0
-77.941573,33.835031,0
-77.939964,33.837389,0
-77.939224,33.839546,0
-77.938036,33.841839,0
-77.935991,33.843711,0
-77.934739,33.845674,0
-77.933914,33.847609,0
-77.933155,33.849541,0
-77.932667,33.851452,0
-77.931782,33.853464,0
-77.930662,33.855581,0
-77.929786,33.857708,0
-77.929878,33.859472,0
-77.928256,33.860333,0
-77.927237,33.861838,0
-77.926729,33.863686,0
-77.926287,33.865548,0
-77.925887,33.867398,0
-77.925538,33.869236,0
-77.925262,33.871067,0
-77.925071,33.872887,0
-77.924956,33.874693,0
-77.92489,33.876481,0
-77.92484,33.878249,0
-77.924778,33.879997,0
-77.92469,33.881725,0
-77.924566,33.883434,0
-77.923008,33.883891,0
-77.922841,33.88563,0
-77.922644,33.887353,0
-77.922438,33.889064,0
-77.922257,33.890765,0
-77.922137,33.892458,0
-77.922085,33.894141,0
-77.922072,33.89581,0
-77.922061,33.897458,0
-77.922002,33.899095,0
-77.921919,33.900707,0
-77.921758,33.902326,0
-77.92153,33.903898,0
-77.921284,33.905454,0
-77.921252,33.906858,0
-77.92084,33.908227,0
-77.920622,33.909754,0
-77.920411,33.911287,0
-77.920227,33.912813,0
-77.920065,33.91433,0
-77.919918,33.915835,0
-77.919799,33.917338,0
-77.919669,33.91882,0
-77.919618,33.920434,0
-77.919413,33.921997,0
-77.919337,33.923454,0
-77.918032,33.923818,0
-77.918003,33.925287,0
-77.918013,33.926737,0
-77.918052,33.928167,0
-77.918101,33.929576,0
-77.916877,33.9304,0
-77.916925,33.931829,0
-77.916925,33.933243,0
-77.916877,33.934628,0
-77.916965,33.935844,0
-77.916697,33.937056,0
-77.916573,33.938382,0
-77.916425,33.939708,0
-77.916283,33.941033,0
-77.916245,33.942431,0
-77.916047,33.94384,0
-77.914874,33.944299,0
-77.914817,33.945614,0
-77.914724,33.946896,0
-77.913573,33.947961,0
-77.913323,33.949422,0
-77.913121,33.950721,0
-77.91289,33.952002,0
-77.911586,33.952599,0
-77.911368,33.954043,0
-77.911015,33.95544,0
-77.910804,33.956763,0
-77.91063,33.958055,0
-77.910477,33.959327,0
-77.909277,33.959689,0
-77.909095,33.961024,0
-77.908863,33.962305,0
-77.908618,33.963574,0
-77.908377,33.964824,0
-77.908182,33.966058,0
-77.908047,33.967276,0
-77.907956,33.968472,0
-77.906827,33.969237,0
-77.906785,33.970479,0
-77.906684,33.971757,0
-77.906316,33.973007,0
-77.906013,33.974151,0
-77.905789,33.975281,0
-77.905679,33.976413,0
-77.905575,33.977513,0
-77.905545,33.978523,0
-77.905156,33.979464,0
-77.904763,33.980563,0
-77.903602,33.980513,0
-77.904043,33.981551,0
-77.903273,33.982381,0
-77.90255,33.983185,0
-77.902679,33.984202,0
-77.90169,33.984862,0
-77.902105,33.985825,0
-77.90121,33.986559,0
-77.900469,33.987509,0
-77.900019,33.988642,0
-77.898757,33.988805,0
-77.89851,33.990093,0
-77.898423,33.991387,0
-77.898395,33.992682,0
-77.898331,33.993931,0
-77.898201,33.995171,0
-77.898021,33.996409,0
-77.897786,33.997598,0
-77.897575,33.998781,0
-77.897449,33.999968,0
-77.89743,34.001144,0
-77.897481,34.002306,0
-77.8965,34.003184,0
-77.896602,34.004448,0
-77.895457,34.005024,0
-77.89533,34.006291,0
-77.895095,34.007534,0
-77.894813,34.008769,0
-77.894598,34.010006,0
-77.89457,34.011301,0
-77.894533,34.012623,0
-77.894691,34.013602,0
-77.894913,34.014542,0
-77.894778,34.015674,0
-77.893973,34.016329,0
-77.893625,34.017551,0
-77.894081,34.018645,0
-77.893993,34.019743,0
-77.892421,34.020241,0
-77.89222,34.021786,0
-77.891685,34.023268,0
-77.892631,34.024517,0
-77.89318,34.025634,0
-77.892631,34.026599,0
-77.891971,34.027293,0
-77.891349,34.028028,0
-77.890854,34.028576,0
-77.890248,34.029694,0
-78.0207217093,33.9161580566,0
-78.022292,33.915625,0
-78.0235,33.915845,0
-78.024467,33.916897,0
-78.02523,33.916203,0
-78.025833,33.915573,0
-78.026649,33.915546,0
-78.027092,33.914753,0
-78.028069,33.914959,0
-78.028648,33.914246,0
-78.029541,33.914188,0
-78.030594,33.914314,0
-78.0317,33.91444,0
-78.032806,33.914551,0
-78.033928,33.914799,0
-78.035049,33.9147,0
-78.036057,33.914989,0
-78.037254,33.91507,0
-78.038399,33.91526,0
-78.039505,33.91544,0
-78.040207,33.914547,0
-78.041374,33.914742,0
-78.042564,33.914928,0
-78.043793,33.915188,0
-78.044632,33.914177,0
-78.045761,33.914368,0
-78.04702,33.91386,0
-78.048378,33.914082,0
-78.049591,33.912914,0
-78.050606,33.913841,0
-78.057953,33.914768,0
-78.058441,33.912724,0
-78.059639,33.911385,0
-78.061234,33.911034,0
-78.067909,33.89957,0
-78.069733,33.899246,0
-78.06974,33.897686,0
-78.068008,33.896515,0
-78.06813,33.895008,0
-78.066399,33.893856,0
-78.06646,33.892361,0
-78.064774,33.891197,0
-78.064819,33.88969,0
-78.063179,33.888531,0
-78.061554,33.887363,0
-78.061592,33.885853,0
-78.061638,33.884335,0
-78.060013,33.88316,0
-78.060066,33.88163,0
-78.058464,33.88044,0
-78.058548,33.878895,0
-78.056976,33.877686,0
-78.05542,33.876469,0
-78.055573,33.874897,0
-78.054062,33.873661,0
-78.05426,33.87207,0
-78.052788,33.870815,0
-78.051323,33.869556,0
-78.049866,33.868286,0
-78.05014,33.866665,0
-78.048698,33.865383,0
-78.048988,33.863747,0
